id,puzzle,solution,clues,difficulty,solve_time,computed_solution
2480619,.....3.8..83...2...7.68....1..8..69..92...14.4..5.....9....1.........76.......5.3,514273986683195274279684351135842697892367145467519832956731428321458769748926513,24,1.8,1.555195,
1440908,3.....12.......9......6.....8.47.3...4....2....9..2..7.7..1...6.53...8.1.689.....,396748125827531964415269783682475319741396258539182647274813596953624871168957432,24,1.2,1.475895,
1595136,..1537.4.....2....4.5..1....2..4..1.....7...859......7....9....3.....7.914....36.,281537946936824571475961823827349615613275498594186237752693184368412759149758362,25,1.7,1.420544,
2599497,..3..9.5.....5...8..61......5....7...3.9...8.79..8.......6...9...1527..44.....2..,873249156219756438546138927158362749634971582792485613327614895981527364465893271,24,2.5,1.459943,
2307124,8......7......3.2....295.4...1.......734....14........7.43.....6..57..193..1....4,832641975549783126167295843251836497973452681486917532714369258628574319395128764,25,2.2,1.408759,
1935080,..2..3.8.7.9.....1..5..4.7695.63......1..8...6.........4.....193....1.4.....8....,412763985769852431835194276954637128271948563683215794547326819398571642126489357,24,1.8,1.457960,
1455455,....2...71...63...6..8..5.....6..3.........15..27.9...5.6...7............7.3586..,835921467147563289629847531914685372768432915352719846586194723493276158271358694,23,1.7,1.470944,
2719268,......1......294.76....425.8.1.....3..65.27........6.4....7.....28.......1.458...,294735186185629437673814259841967523936542718752381694569273841428196375317458962,25,1.3,1.447257,
1007331,.7.8...36.....4..7..9.6.8..7..........6..2..8.91.....21.7.8..6...3...54....19....,274859136865314927319267854728641395536972418491538672157483269983726541642195783,25,2.9,1.524883,
400370,.....1.4...7.8....8...4..1...4...3...6...54..5.......2...51.2...29.6.5....37.....,236951748417386925895247613984172356362895471571634892748513269129468537653729184,23,2.6,1.510473,
1145051,..43......5....8.9..1.6.7....6.94..59..8..27..3.1......4............29..2..6.....,694378512357421869821965743786294135915836274432157698548719326163542987279683451,23,2.4,1.479653,
2468260,.....9..4.735..6.....7....1..6.9..3.....2.8..1..6....2......14.9....8...32.....7.,561239784873514629492786351246891537759423816138657492685972143917348265324165978,23,1.5,1.611008,
2539146,..68...9.197.2..........64..8...3.5.7.365.....1....23....39......2..5...........8,456831792197426583328579641289713456743652819615948237864397125972185364531264978,24,2.6,1.515520,
2675216,.7......8.....375...9...6.....3.95.....2.7..15......4.45..68.7..............7.9.4,275691438816423759349785612721349586684257391593816247452968173967134825138572964,23,1.1,1.474511,
2027010,..4..2..7...1....8..9.57...2..71..6.7.59..2.1.1...5.9.............4...8.58...93..,854392617372146958169857423293714865745968231618235794426583179937421586581679342,26,2.1,1.462438,
1553322,76...3..92...6..8...4..2..3.3.......8..4....5....9.16.....4693..5..7.......2.....,765813429213964587984752613531687294896421375427395168178546932352179846649238751,24,2.1,1.555959,
437298,5.3....9....679.........18.......35..47..5......86..7.....9.4..2...1.....8..4...1,573184692812679543469352187198427356647935218325861974731298465254716839986543721,23,2.8,1.570579,
1490271,..2.5.........4..6.9...8132.859...2.13....6....9........1.4.3..3.........2....489,612359874873214956594678132485963721137425698269187543951842367348796215726531489,25,1.3,1.532178,
865716,5.7.....8.9..1......4....69.2..7........5...37..........9..67.514.2...9....8.....,537629418896514237214783569921378654468952173753461982389146725145237896672895341,22,1.7,1.550931,
647457,93..........7....5...29..6......75.4..8..6.2.....4...71.4...8..2.79.....8..1.....,936485271482761935571293468619327584748516329325849617194672853257938146863154792,23,2.4,1.535601,
1447121,.2.3..1..65.....4.1..9.7..6.7...9.5.21......44..52...79....6........4.3.........2,724365189659182743183947526376419258215678394498523617941236875862754931537891462,25,2.5,1.552673,
643197,..46.3.9..8..7...4...........2......7..91..48.9..4.7.1......9....14...8...31...6.,174653892689271354325894176412785639736912548598346721247568913961437285853129467,24,2.9,1.669649,
