id,puzzle,solution,clues,difficulty,solve_time,computed_solution
891103,.....769.7.2...4...6.........1.89......3...41.3..4..6.4......3..5...1.84.8..6..5.,514827693792635418863914572641789325278356941935142867429578136356291784187463259,25,2.7,1.567141,
2618550,......4521...5..79....6.....2.7..3...........93....1.6.4.......5.2..3......8..7.3,763198452184352679259467831825716394416239587937584126348971265572643918691825743,22,1.6,1.573861,
1649179,.2..16.5..89.......6...7...9....12.361.......2.....4.87...6...2............9.53..,427316859189542637365897124954781263618234795273659418791463582532178946846925371,23,1.7,1.530803,
1255385,....4.89.3...8..7.......4.55........82.15.6.9..3.9....6.7..15....5.2.......6.....,751246893342589176986713425579364218824157639163892754697431582415928367238675941,24,2.1,1.544277,
1553370,..2.......8..9.......6..1....8.7.....7...49.3.....5..642.98..5.8.514..6...9....3.,162458397384791625957632148648379512571264983293815476426983751835147269719526834,25,2.1,1.486835,
511773,..941..2....5..3....4..3.8.826.........6.4..7.............3........9...631....29.,739418625281569374654273189826957413193624857547381962962835741478192536315746298,22,1.8,1.538693,
1591702,.5.49.....47..85..2....76..5....12.........6..7.5.38.9.197..............435....2.,651492378947638512283157694564981237398274165172563849819726453726345981435819726,26,2.9,1.436688,
503795,.19..57....3.......851..9.......81.......68...6......43...496...24.6.5.1....1..9.,219635748643987215785124936497358162132476859568291374351849627924763581876512493,26,2.2,1.573684,
1866476,..1.2....8......9..628....3......4...5..46..2..9..18.6..4.....9.....5...73.1.8...,541923768873564291962817543617289435358746912429351876184672359296435187735198624,24,2.0,1.608321,
945035,1......36..........5.873....9..31....45.6....6...8.5...8...732........919.7....6.,174259836839146257256873914798531642345762189612984573481697325563428791927315468,25,2.4,1.512191,
2107504,...5...9..4.32.5....38....16.2.7.9......5.......2.1.7....6..3...947...2..8......4,267514893841329567953867241612473985478956132539281476725648319194735628386192754,25,2.2,1.473538,
1518564,.....19..5.9.8.....8...92...23.5..6...52.....6..9...3.4.7...........4.83.......1.,236571948519482376784369251923157864845236197671948532497813625152694783368725419,23,2.7,1.642309,
302930,1...7....89...2......1.52..5..4.....98.....67.....7.4..6..9.8...2.7.4..9......3..,132978456895642731647135298573469182984321567216587943461293875328754619759816324,24,2.2,1.618499,
1856565,9.8....1..6..2..8.2...9.3.6..9..2......83.14.13............97.....2.5.68..4.....3,978653214463721985215498376849512637652837149137964852586349721391275468724186593,26,2.4,1.628612,
