id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1066312,.89..6..5.1.........6...923....38.....12..6.......524.69........3.82....8.2....7.,289346715713952864456781923924638157571294638368175249697413582135827496842569371,25,2.8,1.530000,
2646093,.2...4..3.......2...69.8..7..53.97..794....6.........4...........9....364.876.5..,827154693941637825356928147265349781794815362183276954612593478579481236438762519,25,2.3,1.441825,
1039407,.....31...91....4.5.3..2..6......58....59...33......1981.....3....87.......2..6..,468953172291786345573142896926317584187594263354628719812465937635879421749231658,24,1.6,1.438786,
1577188,1......6.3..9..4..4....5.....94.........5.69.......51..6.5....2..431....2...68..3,125834769386971425497625381519486237742153698638297514863549172974312856251768943,24,2.0,1.480279,
2094658,...5.6.....2..7.....9...6.3....7.95..3......82....54....7....49.1.68.5..8........,381526794462937185579148623148273956735469218296815437627351849913684572854792361,23,2.9,1.489944,
166968,.......92.....5.....248...6..7.........8..74.1..32.6..359...........1...8.693....,468173592931265874572489316687594123293816745145327689359748261724651938816932457,23,2.7,1.519538,
1864669,1264..7.........6.74....3..3...48..59..1.5.8.............5....6....36.4.4.8......,126483759853792461749651328312948675974165283685327914231574896597836142468219537,24,1.6,1.446559,
2276103,1...92..4..........4675.2...5...136.....7.......46..5..63...589..4..............7,185392674372146895946758213457921368631875942829463751763214589294587136518639427,24,1.4,1.441195,
978408,...1.......4689.2...7..2.8...28...91895.4.......2.....7.........2...583.5.8...7.9,286174953354689127917532486472856391895341672631297548743918265129765834568423719,27,1.2,1.550517,
1227136,35......7.1..7...5..6.2..8........6.8..79........345...9..1....4..8...79.......4.,352948617918376425746521983539182764864795231271634598693417852425863179187259346,23,2.4,1.519704,
1315380,.1.......9.5.....6..4...829.3.4.....1.8.....36..7.14......659.......7..4...29.7..,816942357925873146374516829739428615148659273652731498487165932291387564563294781,25,2.4,1.477868,
2656760,.2...649..4...3.....7.2....47.........3.5..8...92..7.19.6..5.2..3......6....9...8,321786495845913267697524813478169532213457689569238741986375124732841956154692378,25,1.5,1.488862,
127159,.96..2...74............6.75..7.1.32...89...6.........4.79.8.......3....256..2....,896752431745193286312846975957614328428935167631278594279581643184369752563427819,24,2.6,1.494168,
1367011,....8.1.2...63....52.....6.41...8....7...3..98..2.....1.....2...9.........391.8..,367589142941632758528471963415798326672153489839264517186347295794825631253916874,23,1.4,1.473699,
1587832,....7.68..9.5...2.....86...17.........29.73.6....5.2...4.8..5.1..6.3...........9.,231479685698513427754286139173628954582947316469351278347892561916735842825164793,24,1.7,1.492899,
136898,...4..5..3...79.1.1..8...9....2.46.89.........7.........4.5....8..7..1.2.3..8..5.,697421583385679214142835796513294678928567341476318925764152839859743162231986457,24,1.8,1.589530,
2174085,...8..539..4......58....7..3....1..59..2..6...6..7..8...2......7.5..3.2..9..2.8..,176842539234795168589316742328461975957238614461579283842657391715983426693124857,25,1.8,1.483711,
414833,.3.6..8..........4..2.1....1...3...8.89....65.7...2.9..9..6..7....87....75......3,931654827867293514542718639125936748389147265674582391498365172213879456756421983,24,1.9,1.550109,
1340021,.8.3.....2..71.......9.24.561......27.2....9.4......185...2.....7.......8....6..1,986354127245718963137962485618493572752681394493275618564127839371849256829536741,24,1.6,1.512454,
2314849,.3......6.....1.2.5...4..9...4..831...8..2..53.......91.....96.2..1.3..7...8.7...,432589176869731524517246893654978312798312645321654789173425968286193457945867231,25,1.5,1.484517,
681368,....6.2.3.437.....9............9..2.4...2.9...2...5..6..5.1.6.8.....6.1..6753....,578961243643782159912354867781693524456827931329145786235419678894276315167538492,25,2.8,1.568269,
818256,..3...8..19.5......2.9....38.1...47..5..18.....9........7.365.......4.32...87....,743621859198543267625987143861392475354718926279465381417236598986154732532879614,25,2.7,1.604799,
