id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1810978,..7.5....3.52....4.......781...89....5...3.....85....96..74..2.5..1.......23..61.,497851362385267194216934578123489756954673281768512439631748925579126843842395617,26,0.0,1.429917,
2279827,8....6...9.......4.1...2..36....5.8.....1.2...47...5....425......27.8..9......1..,823946715975183624416572893631425987589317246247869531794251368162738459358694172,23,0.0,1.476899,
1755951,6..13.597..........8...23.68.3....7..9....6..14......2....87.6.9.14...3.......2..,624138597315679824789542316853296471297814653146753982432987165961425738578361249,26,0.0,1.626751,
1215114,8..5..29.........5.4....387.3...4....2...6.3....9....49.2617....74.5.....8.......,867543291293781465145269387536824179429176538718935624952617843674358912381492756,25,1.0,1.523700,
1832458,.3.....5.1..5...8..72..1..331...5.49..63...7..4.2.....429............49..6......8,638972154194563782572841963317685249286394571945217836429738615853126497761459328,26,0.0,1.426647,
1385182,6278......9..4.2...8.5.6..7..........712..5.93.........39.67..5....51...........3,627819354195743286483526197952678431871234569346195728239467815768351942514982673,25,0.0,1.551043,
788242,4..........57...6...69.3.1.3....41...7.85.....58..1.....2.....6..1...74....2..5..,493165827215748369786923415329674158174852693658391274532417986861539742947286531,24,0.0,1.507003,
2518797,.4...6.2.82..5.6...3.....9..1.2....9..257........1..486.............7.....982..7.,941736825827951634536482197318264759492578361765319248673145982284697513159823476,24,0.0,1.516804,
2280555,......7.8..7...21.....5.....43.2......89....1.....734.6.2.3..9....58....1.......2,396214758857396214214758963943125687768943521521867349672431895439582176185679432,23,0.0,1.494018,
1679776,.......347....1...6....2.1853.4.6..9.7..1..5...9....2...1.9.........3...294......,918567234723841695645932718532486179476219853189375426361794582857623941294158367,24,0.0,1.716502,
2469010,9...17..81...2.....4...3.2.2.76..........8..55......978.....6.3.23.........8.9...,962417358138526974745983126287695431394178265516342897879254613423761589651839742,24,0.0,1.523484,
773330,...1897....156.....8...75...5..1....32....4..9.6.42...5.8....2..9.....6.......93.,265189743731564289489237516854913672327658491916742358578396124193425867642871935,26,0.0,1.476434,
1945887,........8...1.3..6438....12...69....6..3...2.....2...7..52...4.7.9...8.........31,961542378572183496438976512254697183687315924193824657315268749729431865846759231,24,0.0,1.504222,
85291,.8.57...4.5..3.6..6....19.......2.6949....28.3....5...5..2.7.9............3..8.2.,289576134154839672637421958875142369491763285362985741546217893728394516913658427,26,0.0,1.471844,
1981379,..6.9........4.23..9....8.18......9....63..27.3...........1.5.......71...8...3...,316892754578146239492375861864721395951638427237954618743219586629587143185463972,21,0.0,1.714457,
1730803,4...5.8.....26.3.1...8.9....7..16.8....9..6..5.6..4.3.2.....1..18.....7...9......,427153869895267341631849725972316584348925617516784932254678193183592476769431258,25,0.0,1.601315,
