id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1721923,8......7...6...2.....9..48.7....8..2...2..6.....1.4.5....32...1.3.6.....9...5..3.,819432576346785219275916483793568142451273698628194357584327961137649825962851734,23,0.0,1.600586,
1985087,5...........2........6..59...74..........19.525....8...8...4.6..73.....2.4.87.3..,569147238318295746724638591897452613436781925251963874985324167673519482142876359,23,0.0,1.537607,
2051366,..5.2..71386...59.........6..74...2....28.3.4....1.....2....7..4..6....9..97.....,945326871386174592712895436837469125591287364264513987628941753473658219159732648,25,0.0,1.466101,
1279598,....4.6...6...7....2.9.1..7..7...5.92....4...35.8.....8...2.1.4..1..93..9.....8..,793248615164357928528961437487132569216594783359876241875623194641789352932415876,25,0.0,1.450279,
1074570,2.4.36.......9.7.1..5.......9......2.......6.3...4.8..4...829....16......6.....8.,274136598683495721915827634198763452742958163356241879437582916821679345569314287,22,0.0,1.581974,
836985,..6..8.7..8...63......9....75...2..846..8..........7435....7...21...5.8........24,126358479984176352375294816753942168461783295892561743548627931219435687637819524,25,0.0,1.480099,
2334702,...96.41.9........6....37..827.3...4.......5..53..4........2..92.4.8...7...3.5...,572968413931457826648213795827539164469871352153624978315742689294186537786395241,25,0.0,1.508975,
2904169,56...1.9.41..7........38.........8...2.8..9.....1.9.268..3.71..7.1...4...35......,568421397413976258279538641954762813126853974387149526842397165791685432635214789,26,0.0,1.516737,
914314,.2...9.....3...56.1...487..7............258.6.....3..94..79...........1...5...2..,827659341943217568156348792782961453319425876564873129431792685278536914695184237,22,0.0,1.530257,
2544077,4..2.1..36.....1...985..2.6..3...9.22...4.........5......4....73.6.....8.87......,475261893632879154198534276753186942219347685864925731921458367346792518587613429,24,0.0,1.605389,
1009856,.1........52.3..1.6.9.82...1.....6.9.......3..83.7....9.8.....7.7...9..4.3......5,317695482852734916649182753124358679796421538583976241968543127275819364431267895,24,0.0,1.714245,
