id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1072001,.6..8.1.2....4.3..4.2..6...2..3.56.....89..7.......9..8....4........32.1.19....3.,367589142981247365452136897298375614146892573735461928823614759674953281519728436,25,0.0,1.455380,
2047599,...3.....7......8...1246.5..84.3.1..5....1...6.2..7.....8....7..7....4..4.....52.,256378914743915286891246753984532167537461892612897345328154679175629438469783521,24,1.0,1.448609,
2243093,..87.6...5.6......4.....91....9......1.....63.7..1.2.....678.2...3.29......4...5.,198746532526193847437285916384962175219857463675314298951678324743529681862431759,24,0.0,1.469699,
844642,9.......6...59.2....7..15.....438.......6...816...7..2..3.......1.2..6..62....1..,951724836486593217237681594572438961349162758168957342793816425815249673624375189,24,0.0,1.472301,
965792,.561...2.74..5...3.....8.1.3.9...........9....7462.......41..5..2.....6.6.5.7....,856134729741952683293768415369587142182349576574621938938416257427895361615273894,25,0.0,1.458869,
2850441,...8...5...39..........1..2.92.......3.6..42.4...7..61....671...5.......12.....7.,214836759873925614569741382692418537731659428485372961348267195957183246126594873,23,0.0,1.471455,
1836026,..2...1.7.1..2986..8....5.........5..2..6..9...6...7.....3........8.76..73.5....1,392658147517429863684173529973281456125764398846935712468312975251897634739546281,24,0.0,1.436756,
1451185,.8.........4.91....5.2......1683...2.7...9.56.....5...9...137...6..4...17..5.....,187456293624391587359278164516834972873129456492765318948613725265947831731582649,25,0.0,1.541372,
545742,...2.....3.89..........5....4...8.1..236.......7.2.59...5.7...117...4.8..3..1.2..,751286439368947125294135768649758312523691874817423596985372641172564983436819257,25,0.0,1.543048,
2993022,3..7....9...2..6.3..75...2.....4....85..9.4....63......8.....34......7.29.....8..,328761549519284673647539128271845396853692417496317285785126934134958762962473851,23,0.0,1.495306,
1194958,.63.4....89......57.....28...56..7..9.....352....3.....7...81.94....6.......79...,263845917891723465754961283385692741946187352127534896672458139439216578518379624,25,0.0,1.519680,
563012,....6..8.9...1.536.....8......6....7.324...5.1...29..889..5...........2......4..9,213965784948712536756348192589631247632487951174529368891256473467193825325874619,24,0.0,1.505433,
401728,.....4..8.5...8...3.2.9......59...1...4.65..9...2..35...9....2.2.....6....7....81,971624538456378192382591467725943816134865279698217354849156723213789645567432981,24,0.0,1.490477,
372822,.6.....394..2...5....54...78.1..2...9....3..4...79...8..51...82......7...........,562817439479236851183549267831452976927683514654791328395174682218965743746328195,23,0.0,1.513971,
2544706,.1...6..2...47.15..7..3..4.......4...4931.......7....3....8.3.6.98........5..9.7.,914856732683472159572931648237698415849315267156724983421587396798163524365249871,25,0.0,1.566838,
2240415,5..91..8.3....7....2......7..7.2...82..6.9....1...3.7...4...2939........8.......5,576912384348567129129348567497125638283679451615483972764851293952734816831296745,24,0.0,1.582047,
1427248,....8.723...56.9.....2....6..4......79..5...8.8.....34...1.....61...9....483...9.,561984723423567981879231456354618279792453618186792534937145862615829347248376195,25,0.0,1.525258,
1581193,..24.8...67..2....9.16........37..26..4.8...51......7..9....8.........4......1.62,532418697678923514941657283859374126764182935123569478397246851216835749485791362,24,0.0,1.490004,
1004033,.9....2.7.4.1.25........3..5......9...386....42.9...1.......672..7.4..5......6...,195638247348172569762495381581324796973861425426957813834519672617243958259786134,24,0.0,1.562602,
1935598,..9........6...8..3...96..1...4..9.....1....52.3..8.7..74.5...8..23.....9..71..6.,819547236746231859325896741681475923497123685253968174174652398562389417938714562,25,0.0,1.736466,
2498623,7.6..3....9...4...........657....31...4.5.......12....8.154.7........2...43.....9,716983425295764831438215976572496318184357692369128547821549763957631284643872159,23,0.0,1.645933,
