id,puzzle,solution,clues,difficulty,solve_time,computed_solution
324040,....3.8....7.....441..28...7....9.8.....6.7...25....4....15.23...3..4....6.....7.,256431897387695124419728356731549682948362715625817943874156239193274568562983471,24,4.4,1.571628,
1297244,4.....8.5....98...7..6.5...2..8..1.4.8...........735..6......925..2..........17..,496312875351798246728645319237859164185426937964173528613587492579234681842961753,23,3.5,1.669123,
1171279,1....2.8...7...9.....53........7....9...5.1.2..62.1.47.35...6....8.............13,153942786247618935869537421321476859974853162586291347435129678718365294692784513,23,3.4,1.643780,
2075386,...87.3..6.7....5......5.2.5.........3..42...4.6.....1..3.8..14.9.26...3.5....8..,215876349647923158389415627571698432938142765426357981763589214894261573152734896,25,3.1,1.559185,
2707287,..........9.....872....31.5..........41.8.5....6....393..8......54..16...1..59.7.,165278943493165287287943165538692714941387526726514839379826451854731692612459378,24,3.6,1.503808,
1187994,.64....2...7.3.8......7.91..314..59.........8.59.1...49.6......34.6......18......,164859723297136845583274916631487592472965138859312674926748351345691287718523469,26,3.4,1.440245,
2704851,........4..2...178...1.7.2..3.8.......73.....6...5..9..45.6..8........4..197..2..,176582934592634178384197625931876452457329816628451397245963781763218549819745263,24,5.4,1.442822,
2073265,...91......5.......61....5..59...3...7...49..2..7.....5..2..83.3..64...9.....7.6.,738915246425876193961423758659182374173564982284739615546291837317648529892357461,24,3.2,1.459126,
2468545,8...97.......1.5..3......819.......5..5.7891......4.27........8.8.4...9.4..2.9...,851697234624813579379542681937126845245378916168954327592731468783465192416289753,25,3.5,1.533263,
194735,5....8.4...........8..47.6....5.63......21..7..73.....2.1....856....51..3.......9,529638741764152938183947562812576394936421857457389216291763485648295173375814629,24,3.1,1.472949,
2460057,.21....3.4...8......97....6.8..2..6.1..3.7.......9.5.4......8...7.9..2.3..8....5.,721659438463182795859743126987425361145367982632891574294536817576918243318274659,24,3.9,1.462724,
1929681,.8..5......5..421....91365....4.....8....1....4..3..716.9.........2..9....7..5...,186752349395684217274913658751429863863571492942836571639148725518267934427395186,24,3.1,1.477041,
1354877,..47...5.13......7.2....8........3987...2.5.....3.....4....79.5...68..4...5...2..,684792153139568427527143869251476398763829514948351672416237985392685741875914236,24,5.4,1.458897,
1680682,3.5..9....9..4.2...8.....5...3....6....165...71.2......38...5...2.....36....9..2.,375829614691543287482716953253987461849165372716234895138672549927458136564391728,24,3.3,1.454504,
530555,.4........6.751..2.......13.1...2..4.73.4..8....93.6...2.3.....49...5...1....4..5,741293856368751942952468713619582374273146589584937621825319467497625138136874295,26,3.2,1.416002,
2595541,19.......2...3.9...5..89.....5....324.15.3.9.....9...1...6.....7.....4......41.26,193465278248137965657289314975814632461523897832796541324678159716952483589341726,25,3.5,1.434741,
138665,..74.......8....5353...9..62.....7.4....6..3..5.8....2..9..4.......7.6...4...65..,167453289498627153532189476286395714914762835753841962679514328325978641841236597,24,3.8,1.546102,
33160,..56..7......7.........1.9.......23..7..95.6..1.4....85...4....23..89...7....3845,925634781183972456647851392456718239872395164319426578568147923234589617791263845,26,3.1,1.489934,
2612627,.4...7........94..597..8.2.3...5..7.............1..96491...58....6.8...1.53......,148327659632519487597648123361954278429876315785132964914765832276483591853291746,25,3.3,1.456866,
2183990,8..74.....3...1....1..6..4.1..85..3.9....4.1..2..7..6...2.....5.8..1.........3.9.,896745321437921658215368749174856932968234517523179864342697185689512473751483296,24,3.7,1.537034,
2645687,.5..62...8..4....6..6....4362.71.45........8....9....22..87......1.......9.2..6.8,154362897832497516976185243628713459349526781517948362265879134781634925493251678,26,3.1,1.470236,
2597034,52.8.7..67.1..23............8..25........349.....6....2.......3.7....6.1..41.....,523847916791652384648319752389425167162783495457961238216594873975238641834176529,23,3.1,1.503291,
1370873,.1..2.65.9.7....1.........7.............723481......6..63.5..2.....8....7...69..3,314827659957643812286915437478536291695172348132498765863751924529384176741269583,24,6.5,1.504881,
2469350,..48...6.....9...2.....2..78.5..9..........1..964.1....2.3.4.8..3.1............7.,254817369671593842983642157815269734342758916796431528529374681437186295168925473,22,3.1,1.667180,
1249198,3..1....6.2..3..7.7.4.5......859...74.5..2....6.....8.8......9......56......287..,389147526526839174714256839138594267475682913962713485857461392291375648643928751,25,3.5,1.539300,
1346234,..8...71..4..97...2.....6.....8....27.23.......3...58....6.382.....1......7..84..,958236714346197258271584693569841372782365149413729586194673825835412967627958431,24,3.8,1.539792,
1110349,...4.2......16...71...5.6....9........1.395..7....6.2...4.....2.1.9.34..2.....76.,376492815945168237182357649569284173421739586738516924854671392617923458293845761,25,3.1,1.469185,
2852862,......59..37...8..8........9.3.4...5....5..16...2...7..7.52...91..4.........8.42.,614872593237695841895314762963741285742958316581263974478526139129437658356189427,24,3.8,1.540121,
2696016,.4...167...26..1..5.63.......473..........7.42....4.9....95...29...1..3...74.....,349521678782649153516378249194732586863195724275864391431957862958216437627483915,26,3.2,1.573400,
974499,6.3.52..........2..9.3..54.4...6...8..1.8......2..53.......12.78....761..........,643752891518694723297318546435269178761483952982175364356941287824537619179826435,24,3.8,1.629097,
